Annual_Rainfall,Cloud_Visibility,Seasonal_Rainfall,Meteorological_Parameters,Flood
979.4614693347312,69.56511266025984,681.6214281950867,58.56956100128372,0
1850.460685614512,67.03404397889761,1266.8066360283428,16.97352638999344,0
4271.638815650076,63.411524443425144,3211.3060072467424,11.622610806302102,1
1792.8117280830209,11.461909888850833,1455.0286415062455,19.209896158065682,0
2575.162486973464,75.59002490055828,1359.1509437837265,46.94488423276414,0
3312.0758355807116,39.11773712369424,2504.0080651043004,93.98736253441164,1
1954.518409517176,69.8550390105968,1105.464237974333,67.36622330882994,0
4387.128330883843,60.0920585651938,3511.290667428993,82.16433098879637,1
4349.789179768445,,3421.8583534327163,51.97371350540937,1
1507.1291833014566,22.1118640393697,1038.8307092507903,42.54994748755385,0
2488.9940235695417,18.497700789443286,1863.2235401546257,19.756033544496045,1
1703.5132392670787,84.83664998010012,1039.1814724843064,88.83397199675845,0
1639.3619775098705,92.65577878734022,1090.0261472417196,80.48440261251126,0
647.5477894181312,68.48092420878696,509.99109959494103,25.13062878379526,0
2938.2573359195876,19.309070337443504,1941.4324351141568,56.103450748863445,0
2510.716092915446,46.18244951994166,1569.773498427159,53.86373271291204,0
705.9150049999574,,475.0626962600865,66.25823974178758,0
1614.5858569464458,80.18387956090613,1275.3407636272827,95.1568204592135,0
4133.063543866615,20.639676006197973,2551.4344280030514,62.179429758623165,1
1458.2475626678897,10.002764696084418,817.8093782203657,58.619554010075674,0
1079.5794883648923,74.09233412925445,808.8262503045131,14.529063964119755,0
2457.811041110252,42.09365583875851,1939.4399503737786,15.661672841622154,0
4442.601816442402,32.90331984564342,2377.7831939329926,26.861211219411,1
1468.2210860460018,11.16077228105729,857.3764236436999,12.922369452257346,0
3188.5421896235143,58.62694660853497,1752.7103824959615,76.90176060130112,1
3546.4784613148704,86.60356618833836,2205.1275833489112,75.09972735945668,1
1450.5501759695985,96.1868481645329,953.9149300795638,22.245061098847863,0
3412.865394447438,60.91704555519603,2600.907919379236,85.24710107157529,1
1971.1325308770129,56.30151949659047,1434.7906308753004,23.930743136150078,0
3029.223322374318,17.6550746940317,2172.9376155341074,37.1058028297623,1
3034.1188430435786,59.39855213883398,1891.2610343854788,32.407920924522855,0
2643.098736299034,44.19811710688552,2099.959505626602,43.5076388715743,1
861.1590802176332,64.64217527952192,572.6281683670586,32.91973893009657,0
3841.209982356952,44.9853713088892,3236.936672766055,54.00558337946069,1
1783.1202598869434,31.626921110533008,1287.3232229985763,46.66670932192169,0
1246.074041599417,18.546874770553885,678.1043466911834,98.79125417013938,0
663.1005662190557,38.34266001300061,488.4810866064222,15.03337151154031,0
2863.5717727529673,18.698035085897708,1757.621425006084,22.796323874861645,0
3210.2574473691297,25.920725574158553,2376.2791717572977,14.754330451774223,1
566.3513157114246,98.86025427215914,296.9801324170138,66.32570754841382,0
2548.372233197124,49.96932012159568,1430.1681661088496,14.905834967234762,0
1405.983100791752,57.86845898545149,1124.094794054663,85.27957636385109,0
3080.6911616377993,88.62566758634938,1785.300099518396,56.074476761373504,1
1197.4657160199658,99.6012010441619,949.5476756420012,57.43068621233803,0
3263.7509524098637,62.44430044102134,1950.896136092366,60.543505694097476,1
2046.9413852021496,83.12264389397545,1484.050248225016,25.373233567558966,0
4246.919954946938,39.424692190300775,3155.2606503053357,27.79212728030388,1
1050.0837765839728,37.5169561702562,713.4575420351849,38.69355905857042,0
1864.265404201034,46.243334889510415,1131.3457483351401,63.41467742396663,0
953.8940849623563,70.52565364062842,547.9411169684923,28.91059983461931,0
4198.774473114251,71.39725203295889,2148.1613517076744,20.46985544199351,1
4009.357413523924,38.371549118450574,2431.1991217569066,97.3105197776589,1
1531.7665108606225,21.98889317229658,1116.0557664669432,11.978363332866062,0
3139.9361841367163,66.91566308189577,2601.144129987036,82.24276648024194,1
3768.8888008048634,21.549327596988807,3033.659886146707,80.92316346175198,1
2720.8032463978493,62.06432574063971,2089.910659030828,36.74927024605864,1
2618.602313424026,72.40799152506781,2031.9216696816534,22.206395440658206,0
1467.4091636018068,73.05503467550065,1075.2363111570419,23.106578203488105,0
872.4110712235968,77.8124899593637,515.6825332939015,72.76884555134733,0
4088.863031813307,88.5573479409098,3342.720194200885,67.85259319775562,1
4101.672228653322,,3013.7295481382703,80.44711068262481,1
3032.4058290930716,75.7224270576614,2111.0221172325255,94.37330551591943,1
1856.1191641948028,65.72554618292531,1000.1629703882344,72.27346269399328,0
1896.8382984506436,26.79759458179143,1245.2163761846691,24.02663828962991,0
3403.8227154809574,12.312068038246736,2250.3536370123093,31.90983550888696,1
4088.441039810308,35.60872471092404,3281.3715898498103,85.79743577858031,1
4048.3456970604693,49.87303357038574,2798.7301880312834,28.83754682507877,1
3619.5021834304953,65.53953499857906,2291.6523078670425,16.527008525903327,0
3068.126584617151,86.49633974528848,2582.9947618267875,73.29520486380254,1
836.5598599801954,27.662114503554907,450.6984714075931,46.22737199411279,0
1146.514856378455,21.29948109086294,742.8177458988814,92.80360472913132,0
4094.2167541083168,96.71319527268948,2107.328722264613,68.52295639842953,1
2925.7162386383598,19.724010343876643,2220.5204447263163,18.137708001249468,1
536.7882064665185,53.06419630964702,440.8785362821408,95.30709105282946,0
905.8861714641284,62.70073559139717,541.7317662488001,33.27015372762213,0
3154.007076432223,58.723697881669445,2524.529041133506,40.34912413656572,1
520.2463353848748,17.74289413296489,313.3320799280967,46.203437231518784,0
1143.2322056699945,15.132422260325743,936.043726099104,14.610186676388192,0
2694.9351574663447,19.49350847149321,2058.6250332208006,54.686388000754434,1
3267.580790770773,62.70289154853513,2554.324668214292,21.0986641967763,1
3107.8450380104023,58.991039887088895,1573.509073571287,46.087329401951656,0
1397.0772378422391,31.036671283306983,1169.3307709005276,41.563880919287584,0
3348.7168853901435,67.39967276610324,2526.0538401392564,79.55560750838531,1
1448.9963499872001,83.80607518500844,879.0523036977879,82.2853460469458,0
1801.5987926370708,13.742106386193438,1423.7821457087996,23.80715941501792,0
3485.9656204720964,54.831694919323816,2086.4634369240407,42.98960686413036,1
3098.5315961888587,72.03793708924212,2495.7551697512054,43.60178449286485,1
3896.893641976712,32.70807343627184,2101.9966536509924,23.626939954247653,1
3130.4515692013733,37.69938147638342,2336.224989929189,81.86081545460715,1
2773.2344133418865,65.22741126904455,1911.436474606563,73.65054955018809,1
874.6990713123698,90.81417640993632,466.9030496565392,27.134360766733124,0
1970.8632122377342,82.89319782726095,1152.2904827028115,43.004971773441916,0
1560.8094707269017,62.481719718962516,787.1808534173565,19.522452237086277,0
1475.9585735163344,75.71995459815243,980.1380209241685,66.53859373837395,0
4392.0422190097825,42.834022318701884,2659.1305200375105,20.92347320937577,1
2072.3908986670417,67.6868975288882,1470.2061609463149,98.7340751762426,0
4068.186220708453,51.95634320148013,2457.3196741120514,80.26138672190761,1
3024.5545039890517,27.09425228118048,1829.7698468338215,45.12146946255955,1
3679.2452141665935,73.15644464895314,2796.6591139553416,62.0707539051419,1
2510.5483724207684,60.08181736139398,1297.5769076885956,92.02076345947678,1
2807.6155385054362,42.27594237582323,2291.0514756016532,59.86893523562435,1
2470.0707752754556,92.02052710707676,1971.838618772569,25.704863775815966,0
1280.971951192178,11.884070604405995,939.8896494268206,44.083302002304336,0
3389.8084610460214,38.419583612454645,2398.7218546917666,85.88303785267709,1
4057.723624408558,15.11932579998819,1318.445094636517,67.97917143906561,0
597.2638657258153,78.98745845994645,337.3737896742504,68.56519459004203,0
3081.889183628671,73.18967087024134,1626.125564192982,88.01393371196403,1
1208.4427176281956,39.82169968626853,705.5233710328735,90.45757517162542,0
4261.8343374116575,70.80966119863658,3316.1435158799004,92.78133146014926,1
4315.71430801035,45.63435035763548,2210.2265921660814,18.53642739278405,1
4159.457560881794,78.0628412280191,2928.18488429346,58.97134017667908,1
1980.6348010217775,50.876529646303545,1680.3767658948043,76.64585690964867,0
561.8264661154697,47.1051755048499,449.17668242207947,78.12341606143124,0
4213.274250350902,94.12569239394709,2875.584918286794,64.60445817730034,1
2212.7365932692574,32.579118990163025,1155.6554957172475,25.010860166530676,0
4366.619276174679,20.840260599690886,3453.911702853544,81.76784985474978,1
4354.4799083570115,62.60888019335123,3090.123911966867,74.81002001634512,1
3912.0378218694404,,2113.3866919519623,17.752219439413267,1
1677.7955682783427,44.0055292354468,894.0134519237141,51.74288422069387,0
2040.390914407701,15.583308726590337,1669.7934614618496,25.65796595696232,0
3904.546686067428,40.537474057861075,2866.796627173328,40.37293411416747,1
1767.6880206251108,55.53384888876026,1396.9161295977246,11.62729829851169,0
1177.9709867443698,24.573070596899235,951.3795682447291,46.02968815696824,0
2727.2050498334006,69.22919962508428,1909.371680968157,59.48892290405894,1
4244.619096643124,99.79744501091805,2891.036481473279,65.76243335443782,1
3284.119186699892,50.656552838329944,2136.8108142007945,69.71413106158391,1
2780.24468035746,41.92557010571914,1698.5385128110277,85.2662181792214,1
888.7059750830741,46.063375015102,579.5327970482745,29.391661654815703,0
2960.028906796679,20.363156055568105,2281.7616063684336,20.843364019462115,1
4460.215400417053,,3169.7555551184732,86.6383454708133,1
1060.336060946096,47.33430899692168,861.3991508237282,24.09515334033849,0
2573.318609454947,44.85469702823572,1685.9946194493014,97.72840732025757,1
4009.492287711822,69.37212456374269,2856.688488193983,85.82844064587732,1
3463.074471016818,49.78300788380112,2496.730010173945,55.07889453006392,1
3288.062963981072,68.34101219270615,2324.9696158357797,98.32792824298227,1
3309.936335948437,15.530166111770875,2468.9537377143233,18.76390561972038,1
1937.9646048790207,83.23510093500047,1130.0304826429233,37.27591850575915,0
1674.3673770579735,94.64535575914623,1137.443506537088,67.44019735365504,0
3737.4446219140546,68.38888475434473,2005.0593610111666,41.500618162586086,1
3740.453578716723,95.91093359729297,2373.6131593995165,93.55352967827126,1
3968.2892743204147,23.628908293296696,2661.466036407372,15.90634793600358,1
4152.962210225885,52.96745705323183,3024.51305098266,59.44706488548681,1
2545.369595443751,64.16260605509025,2119.4932919941994,63.1779640655603,0
2506.0651787487986,62.3562982679068,1779.8773422337058,68.74553113995017,0
3693.180715867101,46.131560118013894,2807.7697070143295,33.0099600998633,1
3099.855723111061,40.427596842963524,5248.002428089029,42.8109784767878,0
3307.8675090308134,21.414162029537692,2388.069997472734,85.93124766984799,1
3683.170677744404,45.256820550605035,1933.0247493721722,27.544849207314385,1
4060.0213672702653,24.639473359493664,2391.5030224901784,84.41810624560259,1
1851.9806274061432,76.09291088429966,1160.541035207089,60.63898806124681,0
2002.3318105597762,28.7947841945131,1332.2968715325674,78.59687600746739,1
875.9277593634761,15.270877475608046,451.9586308597178,74.22466296371243,0
2813.1205639846958,59.712952403551085,1544.4269158905709,28.676034584639112,1
643.7690951869683,63.57067594474614,384.2561213550497,61.193146279048555,0
2362.3920725298403,88.4721755152455,1984.4954307807989,88.09508375245831,0
2670.5785388303066,61.92834511759137,1645.0001415414245,48.89046131217364,0
1646.1650085131375,41.09327683511012,1100.814197142334,,0
2863.333042276043,82.27106933736884,1628.1890922775303,50.69935900915463,0
622.0009997561978,58.62510038686789,443.9675350722001,22.850707300109622,0
649.3927549968577,17.135225616807258,388.49215381028216,45.04912120699059,0
3790.402242638633,60.9265504281922,2169.8059180522146,95.65321657514835,1
1940.7625656450516,91.72166908794962,1321.271969726215,38.77487644058688,0
1008.2420506075391,45.66813629483985,506.0639376862772,88.12883438803566,0
2588.9730402192176,36.66932217098201,1301.4312109774805,89.31256135137008,0
3579.9742123944434,22.912251131621804,2064.4783467608363,41.516787189876496,0
1363.2841099873726,23.63009697418216,699.1636324917457,17.493189224556893,0
2991.561903276001,48.949433590763704,1608.8889573585132,75.21021182429364,0
841.389859975072,63.611184174537655,520.484799991904,38.03610691125874,0
706.7268846744307,17.25538646526416,551.8865492920286,80.46312528318151,0
2625.418526272592,94.56117301226492,1838.3627503170985,49.83893634343898,0
2662.540486440426,77.96202557006764,1809.0197449778195,53.67400681083594,0
3049.719605992826,62.79615264552964,1838.1303193935628,80.01184660736831,0
3404.3653348906464,84.55948038450917,2812.3931895277,44.41269979554651,1
4403.408317850139,17.216808113090195,2813.5809261384825,49.881461079062305,1
2565.201393204781,52.915498995981196,1360.7943669552908,43.85714218926599,0
1791.825891764984,66.7083814175497,1282.899462064874,43.0606463749552,0
3680.7447790748147,84.57876155064604,1987.0259148939504,57.33519192113135,1
1583.329005048297,80.51226040443409,982.9751378482956,82.79195000510356,0
2255.8856828225444,34.936232474205966,1528.5750061576296,42.559148073030926,0
813.8255253690638,94.67921526032839,655.9253745890157,57.182924848396304,0
601.4029736618301,21.19112572877833,404.58862020092613,70.36545928983408,0
4350.5936587117,88.76202567590369,3244.6317163510716,34.24955016732895,1
3843.9204820488235,97.38462246441567,3257.668384847435,34.977052441215335,1
3283.896824374792,25.9438170900363,1793.0772583328821,94.00718143211093,1
2135.81177765708,74.98594577834068,1273.2770785929401,75.11811159979797,0
1193.177280283383,13.625696690019861,761.3683632029631,61.9468008600978,0
1125.7481706843441,46.488054262523946,729.0793904587914,68.29480489785507,0
1500.9715926583813,56.46549692779066,966.411631614311,12.636949879307654,0
2696.906658824482,62.25807033186707,2205.1630841582387,65.62926690055272,1
3358.3836908002495,94.23435234237036,2518.490301156887,55.855798590178175,1
3140.789506870925,70.50256185647751,2238.6505645913344,59.11747118014921,1
1619.7355877837713,53.31501560973133,985.2534942459932,42.348144414773536,0
4319.461122652776,82.87075326393004,3405.1462495770643,17.33265079416477,1
3451.587666783074,95.5479538858968,7198.900280642824,27.400531025084696,1
2717.416210045603,11.985953381406176,2139.7462386550596,95.56702418914045,1
2946.8829849374088,98.42691450304348,1475.0557561191404,46.78296060438406,0
2178.4002497111596,17.751892515731228,1574.418041159,52.001484024777774,0
1490.9239580046299,83.29481013418852,772.1456168551216,14.743881086809509,0
1923.8907146050462,35.23012772962713,1135.4082060278654,13.380960658958253,0
3531.3844418574763,21.896169197848458,1839.2638311787605,74.54633023420818,1
557.5739545190235,49.58700757424514,396.61819370707,58.42851977090002,0
964.2905620276649,67.95609215028522,713.8705417613414,55.783538579464,0
684.010568087011,44.28566605211275,369.4140480668455,31.88120773804018,0
662.9152092758806,14.910886745442905,420.51602635663426,77.027565846693,0
3921.842336044029,63.95150256928449,2587.1718476467854,25.14129211976427,1
3314.6314375200946,91.21629484996072,2085.46188057423,27.094126929491804,0
2396.695316349301,44.48938293525265,1299.8686763130625,51.464095421344794,0
891.3366426040059,29.469949986774434,576.366552158228,35.76518759007468,0
2466.463500467329,49.831961133953385,1881.6953832787826,32.27166831098317,0
2393.887083122263,14.352643994390277,1256.4380573862252,68.07138800979985,0
1192.8074796400606,83.84388260322473,629.8775020001192,68.587457069669,0
2235.4065969518924,84.3706729855168,1395.2736286387028,84.20653628199364,1
2094.018937589494,62.92004170866656,1737.206484745487,47.593771027567826,0
2963.400392208866,41.779260004455054,2175.137151336014,16.57765819235352,0
3040.374603470575,81.9805028001205,2242.381116877297,34.62997464293119,1
681.216039088178,59.921832230953044,426.89901546297904,98.20049168771352,0
1998.4504585058849,84.33390776950147,1414.4658173886269,63.66327177094319,0
3003.4396628569457,66.83129133247186,1512.3697714076925,73.87633763209183,0
2512.545034320351,80.59649258915175,1815.6495041251615,10.662204666287309,0
3925.9593647532893,63.8706693895984,3217.9142879670003,56.63851589642688,1
3134.77452647578,47.27269613940996,2239.48515969468,13.37757917786228,0
1151.7377083257188,96.21512739335238,928.0639196950756,61.230719088230316,0
782.2749896017194,58.70024423909603,589.358599853692,92.86937646724678,0
3069.6771128252626,64.45805666864845,1664.3649504701345,97.15772174503671,1
606.0452421664872,29.843887547327434,494.447257688542,58.649740785003175,0
2843.1023250938533,66.30857104845488,1487.668489478554,51.23843247269944,0
4260.92096569983,61.44468845346495,2926.7781024230953,95.05153848236446,1
2801.8967115035157,26.635455815232245,1540.3370946605678,70.62488487970256,0
2052.679704826088,15.362838761782935,1034.750325203913,15.840935158456851,0
3073.1528737694125,64.3923387743294,1990.5179666538465,51.91530199007478,0
2333.0115619660664,78.73230424152885,1407.4224647557621,31.622051661787353,0
2682.46715726374,57.10612338298074,1797.5217056909803,52.28238893038134,0
4265.859235106101,30.409536278768112,2994.718331118123,50.99190148057256,1
2044.410551203097,69.98697790237314,1053.502492926435,62.39303225332678,0
4344.762255295656,17.2095153948642,2359.428153523553,42.109344131432614,1
4121.402567824255,49.76503343217591,2866.5378564413254,24.784340451033525,1
1283.1645391571858,24.703008255857817,795.7013320842477,55.334749113096066,0
777.4452035006618,26.601314595389503,587.1349523956396,84.71825959111858,0
903.1120055097066,28.206455424238328,657.7383493828381,69.7611005260842,0
572.8873026061989,44.80363513395801,455.99625220796173,40.45310793326942,0
877.7718430237136,14.603518505835787,651.6336681730082,94.19707204829714,0
3232.0270936654274,45.801409683618836,2102.355658519518,,1
784.754593840916,56.05367024032308,577.2170738694306,28.84135594456889,0
1775.9025211750452,53.49648564696927,1059.1188031630425,13.547582660832667,0
3879.501243877818,44.45056903627365,2355.6708817732338,76.7177837515686,1
593.0877429433035,85.52319472636772,460.3219711712664,84.4849235214238,0
3757.873930355743,23.07940231784537,2466.092857118505,97.10781093562197,1
1627.4190990935997,55.51270694032366,1268.4643446219463,90.08527546794797,0
972.659310486625,15.583727526089888,766.3075278586489,64.04812913857734,0
3286.9486614566026,16.404011099011875,2630.0415129902744,57.70471052911427,1
3015.771387119536,61.64792647093867,2475.4125043961863,12.505694613632766,0
4009.8880541082117,60.94165823990389,2609.8148975858167,32.199080216030005,1
3440.284175215543,,2104.089451782812,51.36532765596338,0
3713.923721539394,60.208630809406586,2613.7464682389304,66.5653510075211,1
1628.138290285226,96.38119183643651,1025.58115735648,60.15266499865696,0
1209.7581751188914,14.382536355993679,859.3831230582209,76.83723907135214,0
3502.4590065634334,18.820691630266694,2616.1794491139594,35.17902377983368,1
3727.338957069056,13.965927541334326,2761.741073818183,60.845734688722594,1
4462.020568002694,26.674916530018603,2815.9522239923463,17.932801905171292,1
2150.470707645706,58.714309984751026,1200.8251454316107,47.22989712248862,0
1988.0723431711326,68.10149632846853,1293.609386337734,77.51447496591409,0
3605.6518429679872,14.10266421538019,1982.7766149258755,72.40607680861396,1
1863.2141610120714,95.13738008610393,1512.0615707263019,99.15784634549611,1
4223.029302414259,85.7948838985343,2622.742379316343,35.01020133889804,1
3933.6510073720474,36.69512339413838,2179.482262778234,54.837036925658126,1
2215.976109500073,16.946877720382115,1127.7251245470397,39.65773723965971,0
3503.4842711659894,25.289836589715154,2543.6621358955485,49.654280265325724,1
3518.1714963387294,21.42499723794754,2543.34180089684,87.12551168824493,1
